,mand,bot,kom,beha,baksteen,krijt,dobbelsteen,pop,boor,kikker,knoflook,handschoen,strijkijzer,blad,deksel,verpleger,sjaal,slak,eekhoorn,kalkoen,portemonnee,zweep,fluit,mier,bijl,armband,bezem,emmer,stier,stoel,doodskist,hert,hek,aansteker,dweil,paddenstoel,perzik,broekzak,liniaal,worst,zeehond,haai,schep,schommel,dienblad,rits,pijl,rug,riem,vogel,deken,tak,kogel,kooi,blik,kaars,auto,ketting,borst,wolk,jas,hond,ezel,jurk,eend,doel,hak,paard,sleutel,mes,been,bliksem,slot,lucifer,aap,snor,kopje,ui,schilderij,papegaai,potlood,duif,kussen,wasbeer,wortel,touw,litteken,rok,schedel,stinkdier,mouw,slang,lepel,ooievaar,rietje,pak,stropdas,boom,ober,horloge,golf,raam,vleugel,hout
kussen,0.870722234249,0.814066231251,0.659509778023,0.664431512356,0.914006710052,0.906642973423,0.892959117889,0.744269609451,0.773565471172,0.797559559345,0.823588252068,0.735703289509,0.646314561367,0.843235492706,0.828435599804,0.778702735901,0.746582865715,0.774194478989,0.797046482563,0.801440834999,0.712615728378,0.721733093262,0.790195822716,0.80338460207,0.83527803421,0.777939915657,0.853165626526,0.783102035522,0.812895476818,0.642405867577,0.729977250099,0.915401220322,0.910000324249,0.659528613091,0.616339921951,0.930353164673,0.754996180534,0.786160051823,0.805282711983,0.887167990208,0.852655410767,0.832761704922,0.874945402145,0.812025785446,0.742833971977,0.754787445068,0.859705030918,0.627484679222,0.743020176888,0.828403353691,0.563036203384,0.932142913342,0.730697989464,0.776344776154,0.746713757515,0.710087299347,0.710833787918,0.643341124058,0.558916091919,0.860328435898,0.722039937973,0.713041067123,0.762567937374,0.614177525043,0.827513098717,0.932404100895,0.85389482975,0.783528149128,0.662616431713,0.719240069389,0.793638169765,0.832226574421,0.776705145836,0.724155068398,0.749465882778,0.83158582449,0.813340902328,0.874374508858,0.804227352142,0.81921929121,0.74268257618,0.866289794445,5.96046447754e-08,0.825010001659,0.886675536633,0.815008401871,0.813108980656,0.829781770706,0.752586722374,0.625581502914,0.817486166954,0.735589385033,0.735258460045,0.949459075928,0.657079577446,0.752278506756,0.706463813782,0.840582847595,0.732633113861,0.720091700554,0.86305898428,0.716839492321,0.897633135319,0.906797468662
wasbeer,0.83967757225,0.646243333817,0.704945683479,0.976295590401,0.933869957924,0.798716545105,0.920837461948,0.805004656315,0.801745772362,0.567396640778,0.85042142868,0.851922392845,0.894491910934,0.855620622635,0.926395714283,0.860644936562,0.925690710545,0.57895886898,0.427052736282,0.72458589077,0.791099131107,0.774816811085,0.963191390038,0.571188271046,0.823187470436,0.921875476837,0.788207173347,0.815721333027,0.691580951214,0.865181565285,0.866905212402,0.588618516922,0.788481235504,0.890636205673,0.791128516197,0.558135509491,0.729889988899,0.841510415077,0.852882683277,0.9094876647,0.487352907658,0.611590266228,0.971093356609,0.830942094326,0.901468634605,0.817691624165,0.811845779419,0.768588542938,0.825739383698,0.592832028866,0.859226226807,0.841813921928,0.835975944996,0.610392332077,0.863829433918,0.868462264538,0.837389707565,0.821008086205,0.836892902851,0.915317296982,0.78756582737,0.593652367592,0.689829349518,0.820413351059,0.725376784801,0.933496415615,0.84892988205,0.664609193802,0.794546246529,0.732840657234,0.757468163967,0.924872457981,0.818777263165,0.800273299217,0.582567989826,0.80822378397,0.81624776125,0.867803931236,0.943696975708,0.52281999588,0.934856057167,0.688242912292,0.825010001659,-1.19209289551e-07,0.81411665678,0.827185332775,0.760367393494,0.871902108192,0.734208464622,0.420942366123,0.912551403046,0.551759958267,0.840831637383,0.542372345924,0.795827507973,0.7590700984,0.826682984829,0.708807229996,0.936198949814,0.864924073219,0.951265335083,0.859232842922,0.805129170418,0.80502396822
wortel,0.994485557079,0.905813574791,0.891653835773,0.889781236649,0.913151860237,0.901110351086,0.738293468952,0.900253891945,0.858479976654,0.806425571442,0.712615251541,0.815920650959,0.960574567318,0.968995928764,0.866040766239,0.917735993862,0.944498896599,0.742035806179,0.759881258011,0.809875130653,0.978667199612,0.861331582069,1.03319001198,0.720214366913,0.707429051399,0.917038142681,0.843825638294,0.799871325493,0.909118533134,0.925680875778,0.865795910358,0.823222517967,0.886355996132,0.902535915375,0.879577040672,0.780577898026,0.745674729347,0.895551383495,0.773216545582,0.898383438587,0.954830348492,0.883483409882,0.81847423315,0.815775573254,0.816756188869,0.911251246929,0.821405529976,0.795185923576,0.984346210957,0.891410589218,0.933679819107,0.671719670296,0.84485065937,0.929077982903,0.845714211464,0.8384745121,0.887762546539,0.906529486179,0.871646761894,0.942073047161,0.909648358822,0.864592313766,0.879304528236,0.928247988224,0.877175569534,0.845785677433,0.776077032089,0.846018314362,0.898873806,0.81821346283,0.829179525375,1.01317727566,0.931346178055,0.837988913059,0.792292177677,0.886422991753,0.985876321793,0.743441998959,0.953018248081,0.931279182434,0.952091515064,0.971130132675,0.886675536633,0.81411665678,5.96046447754e-08,0.789359092712,0.848793268204,0.936782240868,0.829308509827,0.763786971569,0.937579929829,0.892478764057,0.721229910851,0.851406335831,0.866964519024,0.823551118374,0.963550150394,0.630806267262,0.926521956921,0.955079555511,0.926752686501,0.920774042606,1.04646205902,0.819729089737
touw,0.7949026227,0.747935533524,0.625032246113,0.730570554733,0.92452442646,0.860349357128,0.878635406494,0.836018979549,0.687520861626,0.88653242588,0.852972447872,0.766116559505,0.646686077118,0.965669393539,0.789910554886,0.893852889538,0.732126235962,0.747475147247,0.790303707123,0.799831748009,0.82238060236,0.842400789261,0.923488140106,0.789641857147,0.658591985703,0.770005166531,0.733054995537,0.695651054382,0.776582300663,0.656992912292,0.753579080105,0.920221745968,0.691738188267,0.759700775146,0.762767314911,0.870795845985,0.897983074188,0.858093082905,0.782571911812,0.871482729912,0.800805985928,0.705212116241,0.762240767479,0.688012838364,0.69146335125,0.829468011856,0.842691063881,0.609299182892,0.597880959511,0.854690074921,0.806617498398,0.764097213745,0.79424482584,0.740020394325,0.868245720863,0.770840167999,0.802334904671,0.681677699089,0.813210427761,0.87717038393,0.716814577579,0.814080059528,0.723658144474,0.674714922905,0.823527693748,0.851363062859,0.534102797508,0.717330217361,0.779086828232,0.616077005863,0.603536725044,0.81667637825,0.834528744221,0.810963332653,0.833325088024,0.825443863869,0.738899827003,0.880204439163,0.789263188839,0.829930186272,0.795266449451,0.871119499207,0.815008401871,0.827185332775,0.789359092712,1.19209289551e-07,0.843774914742,0.653694987297,0.786882281303,0.78516292572,0.731566548347,0.684740126133,0.658900499344,0.92160487175,0.805508613586,0.629190325737,0.789097189903,0.663632750511,0.844723105431,0.803707182407,0.864176511765,0.670094251633,0.994862258434,0.687212705612
litteken,0.945061028004,0.601141214371,0.789281785488,0.723204731941,0.803354799747,0.904588639736,0.916310310364,0.775545716286,0.775642752647,0.980326294899,0.810681700706,0.764851391315,0.811060786247,0.800594806671,0.776103079319,0.771838724613,0.707393884659,0.825624465942,0.803260564804,0.768456757069,0.755394160748,0.913808345795,0.986161828041,0.92887288332,0.807283997536,0.690905332565,0.905642211437,0.825707614422,0.76952290535,0.818959832191,0.755966961384,0.767741382122,0.843694210052,0.752098321915,0.785287022591,0.796061754227,0.835023403168,0.831672072411,0.767825603485,0.930195093155,0.806900799274,0.732849955559,0.89372086525,0.817540407181,0.865447938442,0.80208337307,0.845903992653,0.675183653831,0.771243155003,0.867975831032,0.772268116474,0.920887708664,0.617063701153,0.962998509407,0.773316264153,0.792116701603,0.787070631981,0.730847477913,0.592475414276,0.851481974125,0.709744393826,0.780486226082,0.749428510666,0.702954530716,0.97008818388,0.944201231003,0.82821393013,0.780639469624,0.865302026272,0.640027999878,0.534000039101,0.988596975803,0.857093691826,0.831538558006,0.890490531921,0.715585112572,0.854331970215,0.772670388222,0.807134926319,0.86193883419,0.806589365005,0.879487454891,0.813108980656,0.760367393494,0.848793268204,0.843774914742,0.0,0.745022416115,0.537666678429,0.697565197945,0.867451131344,0.784316420555,0.733167469501,0.96954613924,0.805939435959,0.750257134438,0.783665180206,0.858459055424,0.913823127747,0.66670191288,0.857937991619,0.835030198097,0.915920972824,0.849323868752
rok,0.880146145821,0.875905573368,0.759439527988,0.554528474808,0.94419169426,0.868873596191,0.904914855957,0.850007236004,0.940218031406,0.907444059849,0.834054470062,0.79688513279,0.742880582809,0.870815098286,0.961381494999,0.964045524597,0.508563518524,0.891989886761,0.86801981926,0.832322597504,0.809412240982,0.997594058514,0.878467142582,0.869073033333,0.886189103127,0.744687139988,0.89574688673,0.851816058159,0.826022326946,0.815285742283,0.893639206886,0.91369509697,0.803378224373,0.834268987179,0.735599994659,0.851297616959,0.912633240223,0.781319916248,0.764174878597,0.767705380917,0.922439217567,0.905058085918,0.959686636925,0.799419403076,0.817987263203,0.681614220142,0.934868752956,0.697887003422,0.685104310513,0.872641801834,0.664120852947,0.921193361282,0.900557994843,0.892455279827,0.827864408493,0.846935451031,0.829505503178,0.729717850685,0.833134770393,0.798773288727,0.477445006371,0.90233361721,0.841761946678,0.386072993279,0.993285298347,0.968008518219,0.716141521931,0.817240655422,0.864634037018,0.749503850937,0.698660731316,0.971119225025,0.887086331844,0.927952826023,0.866673588753,0.70408475399,0.959986269474,0.871775865555,0.902361512184,0.76886343956,0.888515949249,0.898371994495,0.829781770706,0.871902108192,0.936782240868,0.653694987297,0.745022416115,-1.19209289551e-07,0.857527256012,0.841042995453,0.718066334724,0.841885447502,0.837191224098,0.874831080437,0.901442408562,0.63151049614,0.407309770584,0.864840090275,0.768986344337,0.742555081844,0.911288619041,0.79201811552,0.893164515495,0.883930981159
schedel,0.903330385685,0.539701938629,0.765579938889,0.790499329567,0.77629250288,0.86557507515,0.833027124405,0.758486509323,0.540805578232,0.953548192978,0.842188835144,0.711195349693,0.714038550854,0.745237827301,0.760674953461,0.838332951069,0.821032166481,0.818259060383,0.719168424606,0.837054371834,0.768257379532,0.860251605511,0.916079938412,0.70865380764,0.607480883598,0.697759628296,0.831012845039,0.827264904976,0.785272479057,0.760855555534,0.61240208149,0.822819709778,0.842537939548,0.727283000946,0.770597398281,0.770697236061,0.763873934746,0.80960547924,0.646269321442,0.962357759476,0.809997081757,0.693961024284,0.83590233326,0.879437506199,0.832233548164,0.963317871094,0.718668401241,0.725702166557,0.74863922596,0.80859130621,0.751274347305,0.842360258102,0.543206095695,0.770125627518,0.756492078304,0.803149402142,0.804770588875,0.729074120522,0.576137542725,0.786554217339,0.765860021114,0.756425917149,0.889642417431,0.823051512241,0.826231300831,0.844332575798,0.731140375137,0.838593900204,0.657868504524,0.606030881405,0.587737560272,0.707493901253,0.742019593716,0.712253689766,0.760952889919,0.746559023857,0.849617421627,0.883767366409,0.788167953491,0.815161705017,0.718840003014,0.806448221207,0.752586722374,0.734208464622,0.829308509827,0.786882281303,0.537666678429,0.857527256012,1.19209289551e-07,0.667253494263,0.827823519707,0.661171674728,0.687126219273,0.901515066624,0.704687178135,0.792597532272,0.878957271576,0.79829531908,0.988365709782,0.671297907829,0.880810797215,0.693364024162,0.775796890259,0.767111420631
stinkdier,0.785985767841,0.660179913044,0.593991577625,0.702557384968,0.883497476578,0.924460887909,0.794620513916,0.70664191246,0.697937786579,0.576292872429,0.648841619492,0.82849407196,0.641719818115,0.773017823696,0.714525222778,0.802433729172,0.772385716438,0.501579105854,0.567158102989,0.648893773556,0.754818916321,0.819715023041,0.886003494263,0.53002178669,0.791580080986,0.848573803902,0.816403388977,0.708213448524,0.743950605392,0.78759676218,0.764298141003,0.665118515491,0.844470381737,0.693396806717,0.59150159359,0.527203440666,0.542112410069,0.855000138283,0.748166680336,0.784123420715,0.58739554882,0.616252422333,0.86327958107,0.761724770069,0.739856243134,0.86975389719,0.771566510201,0.734222233295,0.747499346733,0.58746111393,0.779728591442,0.818187654018,0.717938542366,0.672827124596,0.763913869858,0.756673574448,0.671962022781,0.773029923439,0.688296079636,0.697638988495,0.737358689308,0.531569123268,0.685840785503,0.707871198654,0.650498747826,0.851309657097,0.771511316299,0.760347306728,0.753336310387,0.69139289856,0.796690642834,0.782433152199,0.797395825386,0.649067878723,0.555284380913,0.720941483974,0.7075984478,0.700025558472,0.822512626648,0.502438664436,0.805018305779,0.678568482399,0.625581502914,0.420942366123,0.763786971569,0.78516292572,0.697565197945,0.841042995453,0.667253494263,-1.19209289551e-07,0.831368982792,0.53721177578,0.780696690083,0.706855535507,0.625755190849,0.687282085419,0.78468722105,0.663153529167,0.77825909853,0.83275437355,0.906815648079,0.761511564255,0.878846764565,0.822666406631
mouw,0.827705264091,0.872739911079,0.876638650894,0.743910014629,0.955476164818,0.95789450407,0.902832388878,0.865974187851,0.866655409336,0.90870565176,0.91864490509,0.729428887367,0.765415132046,0.946697950363,0.890172541142,0.934235930443,0.695045173168,0.822629094124,0.842125296593,0.863341093063,0.739856719971,0.872986674309,0.886534452438,0.789426028728,0.761799931526,0.752143263817,0.961569786072,0.844162940979,0.895798325539,0.847288489342,0.855890393257,1.00416064262,0.959335744381,0.853450775146,0.790643453598,0.88532525301,0.969090759754,0.644303023815,0.776833117008,0.959990441799,0.899207651615,0.894259929657,0.917157053947,0.816931843758,0.759393334389,0.792258918285,0.975941240788,0.841838777065,0.815679311752,0.852216660976,0.78046900034,0.961896538734,0.913777947426,0.826198041439,0.807159721851,0.915323197842,0.899303853512,0.852921366692,0.75435680151,0.881999373436,0.624315500259,0.871146321297,0.923829138279,0.697160005569,0.823249220848,0.95434910059,0.749849081039,0.902526378632,0.865562200546,0.752378880978,0.787342429161,0.948718428612,1.00857102871,0.907386243343,0.654326796532,0.804154634476,0.9061653018,0.906015515327,0.998394072056,0.843481123447,0.755609750748,0.923786640167,0.817486166954,0.912551403046,0.937579929829,0.731566548347,0.867451131344,0.718066334724,0.827823519707,0.831368982792,5.96046447754e-08,0.860474765301,0.754896402359,0.887493669987,0.838020086288,0.822224736214,0.697003960609,0.899289906025,0.819806575775,0.779573440552,0.943760335445,0.846852600574,0.965122997761,0.914013803005
slang,0.879909098148,0.700529515743,0.699661850929,0.827885448933,0.877428591251,0.690968513489,0.901680231094,0.814277768135,0.589392781258,0.643267154694,0.811504840851,0.778251349926,0.744551420212,0.843320548534,0.783471286297,0.787050366402,0.828009784222,0.554307937622,0.736289203167,0.789376556873,0.790412247181,0.842263698578,0.889637649059,0.67523252964,0.804440200329,0.789320528507,0.800323605537,0.702145457268,0.687097430229,0.790781915188,0.699469447136,0.707417428493,0.798478424549,0.671112179756,0.676932513714,0.691796123981,0.806480646133,0.817651927471,0.817543506622,0.923629820347,0.628528654575,0.574080228806,0.854804039001,0.804991066456,0.796507954597,0.889757096767,0.759406328201,0.724000096321,0.734791278839,0.594598650932,0.855617642403,0.80883795023,0.775550425053,0.575933218002,0.777986168861,0.756081998348,0.77514064312,0.632659435272,0.728949546814,0.708776414394,0.788828134537,0.596378326416,0.704662024975,0.726814866066,0.682367324829,0.882174551487,0.852514266968,0.721485376358,0.777770400047,0.690648972988,0.73755800724,0.77835392952,0.84674847126,0.65719461441,0.577256679535,0.741845428944,0.761821985245,0.927729487419,0.914116740227,0.607226252556,0.770980477333,0.748602330685,0.735589385033,0.551759958267,0.892478764057,0.684740126133,0.784316420555,0.841885447502,0.661171674728,0.53721177578,0.860474765301,0.0,0.745739161968,0.74251306057,0.666993498802,0.674077510834,0.843211531639,0.742540001869,0.877393782139,0.798185527325,0.874165952206,0.739669680595,0.715603470802,0.790336310863
lepel,0.840882360935,0.6727232337,0.688241004944,0.838495373726,0.871973335743,0.733878850937,0.741020917892,0.716954231262,0.674862384796,0.78284496069,0.752937555313,0.750566720963,0.674355268478,0.861143827438,0.607881963253,0.894263982773,0.720842242241,0.707244873047,0.730713605881,0.542657136917,0.748705267906,0.842333436012,0.813741564751,0.804517030716,0.719476461411,0.73679125309,0.785327553749,0.72907859087,0.846362709999,0.703016519547,0.809038996696,0.899171948433,0.815616726875,0.685666203499,0.698507189751,0.748904705048,0.777626514435,0.75305223465,0.725909292698,0.739681482315,0.96771812439,0.763085544109,0.587234139442,0.798931717873,0.55605840683,0.856149971485,0.88920378685,0.798119902611,0.804933965206,0.796681642532,0.726401567459,0.876786351204,0.738022983074,0.795740485191,0.746312618256,0.754465222359,0.89379632473,0.743047118187,0.681391716003,0.860248804092,0.669647395611,0.822855234146,0.777959227562,0.753435969353,0.764866113663,0.896220803261,0.759418427944,0.739065647125,0.699708819389,0.52148014307,0.689328014851,1.02742385864,0.784905672073,0.787225306034,0.741026341915,0.915742695332,0.706146478653,0.707387924194,0.842162668705,0.805471777916,0.669010221958,0.818863809109,0.735258460045,0.840831637383,0.721229910851,0.658900499344,0.733167469501,0.837191224098,0.687126219273,0.780696690083,0.754896402359,0.745739161968,0.0,0.973698854446,0.572879731655,0.685294747353,0.851519405842,0.820763349533,0.689233899117,0.689978063107,0.950023472309,0.747829914093,0.910712122917,0.732959151268
ooievaar,0.852355122566,0.948392271996,0.885434150696,0.955894887447,1.00204086304,0.952753126621,0.916998386383,0.869635820389,1.10076737404,0.627664446831,0.978746414185,0.936774909496,1.00644433498,0.970406472683,0.938273668289,0.983103513718,0.855572402477,0.718566536903,0.596856832504,0.852820456028,0.890380263329,0.988761365414,0.849202692509,0.5628708601,0.912848949432,0.919002771378,0.882166624069,0.994471251965,0.875562787056,0.961785078049,0.944579362869,0.675673365593,0.931291878223,1.00271332264,0.97952747345,0.651587605476,0.873184740543,0.936974048615,0.852967083454,0.876368880272,0.568063616753,0.777196466923,1.10082232952,0.769660890102,0.949141919613,0.995763838291,0.815956234932,0.868001103401,0.911583065987,0.511645674706,0.873337566853,0.855646431446,0.96693110466,0.659845769405,0.903550088406,0.894671797752,0.887465238571,0.79890871048,0.875918030739,0.725389242172,0.87203091383,0.717875003815,0.784394145012,0.866187155247,0.713073372841,0.935882210732,0.933732926846,0.757441282272,0.867897391319,0.953390479088,0.971229910851,0.854067623615,0.98361825943,0.997982978821,0.724506139755,0.871561050415,0.970551013947,0.936198055744,0.861056029797,0.540928006172,1.03561508656,0.541160345078,0.949459075928,0.542372345924,0.851406335831,0.92160487175,0.96954613924,0.874831080437,0.901515066624,0.706855535507,0.887493669987,0.74251306057,0.973698854446,0.0,0.955566167831,0.937766671181,0.930188417435,0.721110582352,0.978717386723,0.898332774639,1.03662979603,0.757361292839,0.847959756851,1.00525140762
rietje,0.825387060642,0.756990373135,0.661779165268,0.740076959133,0.86110830307,0.871028184891,0.77734452486,0.755300343037,0.627189159393,0.855939984322,0.80256575346,0.686725914478,0.632240772247,0.781055748463,0.668769538403,0.830157220364,0.828010261059,0.79173374176,0.848553717136,0.678165376186,0.594986081123,0.82214152813,0.846625745296,0.744038641453,0.830607175827,0.741050839424,0.716646432877,0.688119888306,0.828936040401,0.664929628372,0.813125491142,0.794925034046,0.863033652306,0.520963132381,0.631185770035,0.909162402153,0.730927228928,0.706236481667,0.786529183388,0.831910014153,0.871793627739,0.76283043623,0.788556694984,0.745691537857,0.50968849659,0.825872421265,0.846638143063,0.770507454872,0.746234476566,0.857673764229,0.781314730644,0.898256480694,0.81337416172,0.732674956322,0.737776398659,0.718564510345,0.782911658287,0.749759674072,0.621238708496,0.859397828579,0.737934529781,0.730459094048,0.778613328934,0.740867257118,0.812525331974,1.00717163086,0.830514431,0.818431317806,0.689411640167,0.668029069901,0.696921229362,0.948151648045,0.736560225487,0.719122409821,0.72941339016,0.81327009201,0.763186216354,0.752304673195,0.886485099792,0.718830108643,0.66484773159,0.821675777435,0.657079577446,0.795827507973,0.866964519024,0.805508613586,0.805939435959,0.901442408562,0.704687178135,0.625755190849,0.838020086288,0.666993498802,0.572879731655,0.955566167831,5.96046447754e-08,0.654292702675,0.800583004951,0.866849064827,0.713673472404,0.675640583038,0.883442699909,0.692804634571,0.842040896416,0.797423899174
pak,0.752041399479,0.789110183716,0.31290858984,0.706396460533,0.891436100006,0.753767073154,0.790998578072,0.758635044098,0.678520083427,0.842828392982,0.818017423153,0.640974521637,0.60455930233,0.812201738358,0.839764118195,0.80102199316,0.661013364792,0.802344441414,0.86538207531,0.750856518745,0.571995258331,0.731934905052,0.801061630249,0.870095789433,0.752417266369,0.714120388031,0.620372533798,0.712301373482,0.779920935631,0.658154368401,0.731762349606,0.862927317619,0.66784799099,0.596472084522,0.594933986664,0.906878590584,0.876196742058,0.646171331406,0.773965716362,0.78630977869,0.814907550812,0.772412538528,0.732353448868,0.753029108047,0.661439061165,0.648887574673,0.830549895763,0.728010296822,0.626568198204,0.71081161499,0.693271815777,0.792901277542,0.719650924206,0.784683823586,0.850421667099,0.765784502029,0.646572768688,0.703262686729,0.721482515335,0.906503081322,0.474238455296,0.670879721642,0.755233645439,0.619643270969,0.815935790539,0.823723256588,0.677119970322,0.699244558811,0.631988584995,0.608273565769,0.689869880676,0.850534617901,0.709392666817,0.721019744873,0.740982890129,0.766094923019,0.777063071728,0.796173155308,0.859850764275,0.763180136681,0.718869924545,0.936816036701,0.752278506756,0.7590700984,0.823551118374,0.629190325737,0.750257134438,0.63151049614,0.792597532272,0.687282085419,0.822224736214,0.674077510834,0.685294747353,0.937766671181,0.654292702675,0.0,0.641407310963,0.771971046925,0.79801928997,0.659715890884,0.829290270805,0.687299728394,0.850608766079,0.834211468697
stropdas,0.883998692036,0.892476439476,0.804974675179,0.625152528286,0.929775476456,0.909029722214,0.896524846554,0.829529225826,0.950066268444,0.837455511093,0.894319534302,0.650950908661,0.71216160059,0.819229364395,0.936003088951,0.851372480392,0.491940617561,0.90205091238,0.865356564522,0.845344662666,0.662638425827,0.928167104721,0.832934975624,0.952951133251,0.891487240791,0.60428416729,0.861069738865,0.900257885456,0.856537699699,0.790563225746,0.764264822006,0.866052150726,0.884445428848,0.826493740082,0.697254061699,0.91448277235,0.842033565044,0.664715349674,0.819804430008,0.817638516426,0.91300547123,0.859474897385,0.882084548473,0.867220044136,0.733351349831,0.646569013596,0.881299078465,0.700138926506,0.689183115959,0.833907306194,0.668103098869,0.950552403927,0.860840797424,0.870152115822,0.83549696207,0.880689144135,0.778548121452,0.704679250717,0.814949035645,0.84199154377,0.437307238579,0.849182486534,0.790558516979,0.444755017757,0.828543305397,0.924484848976,0.703762829304,0.770878911018,0.837923467159,0.794930756092,0.81398910284,1.02455317974,0.941863715649,0.984173238277,0.805067896843,0.661129117012,0.928014099598,0.954572916031,0.913501262665,0.7655210495,0.775703310966,0.847843647003,0.706463813782,0.826682984829,0.963550150394,0.789097189903,0.783665180206,0.407309770584,0.878957271576,0.78468722105,0.697003960609,0.843211531639,0.851519405842,0.930188417435,0.800583004951,0.641407310963,5.96046447754e-08,0.85373955965,0.634753644466,0.636085689068,0.963613688946,0.913747429848,0.900706470013,0.910873651505
boom,0.691240608692,0.739778399467,0.717597663403,0.8633056283,0.848737955093,0.853031814098,0.766351461411,0.776085138321,0.890624880791,0.77771538496,0.801810145378,0.766864478588,0.758291482925,0.763180971146,0.940354466438,0.962379276752,0.840749442577,0.711606264114,0.623229622841,0.732446491718,0.906124353409,0.845184087753,0.902002096176,0.633660554886,0.714686632156,0.845092058182,0.829640209675,0.76360809803,0.901116013527,0.746646165848,0.720220685005,0.760096669197,0.706634283066,0.783299922943,0.846697628498,0.617759525776,0.632623016834,0.807868540287,0.85585975647,0.930925667286,0.776006221771,0.882349967957,0.823795318604,0.611943781376,0.787540256977,0.925538778305,0.744650483131,0.748603701591,0.789336442947,0.598171532154,0.84679210186,0.497495889664,0.866972267628,0.769256472588,0.814877808094,0.702461481094,0.721317589283,0.771028697491,0.891567647457,0.750985145569,0.777163863182,0.677687168121,0.771618425846,0.771898090839,0.712248325348,0.951347470284,0.647171854973,0.756068229675,0.774626076221,0.785628795624,0.779989898205,0.777836382389,0.801257193089,0.752093791962,0.736387252808,0.790349364281,0.80103546381,0.806847810745,0.876990437508,0.714841008186,0.873165607452,0.789161682129,0.840582847595,0.708807229996,0.630806267262,0.663632750511,0.858459055424,0.864840090275,0.79829531908,0.663153529167,0.899289906025,0.742540001869,0.820763349533,0.721110582352,0.866849064827,0.771971046925,0.85373955965,5.96046447754e-08,0.883634448051,0.881223082542,0.846009492874,0.649687945843,0.850767254829,0.629766345024
ober,0.768836200237,0.927919685841,0.719447374344,0.767541825771,0.943125367165,0.898692965508,0.806323587894,0.882336199284,1.01416254044,0.857705175877,0.819348216057,0.956576883793,0.732453763485,0.882811248302,0.824899435043,0.730460047722,0.843797504902,0.853382825851,0.82793545723,0.674714922905,0.72276031971,0.786642789841,0.790783762932,0.960888266563,0.953723311424,0.86117118597,0.882894396782,0.837281107903,0.859438061714,0.719027161598,0.946791708469,0.864846050739,0.92650437355,0.747331500053,0.732186079025,0.977688312531,0.767461538315,0.721500396729,0.870003819466,0.706689476967,0.869395971298,0.802894353867,0.805085301399,0.919565677643,0.529410362244,0.936467289925,0.913645923138,0.831523835659,0.901919841766,0.752375543118,0.886974096298,0.910546958447,0.849031865597,0.908446907997,0.791020512581,0.880761027336,0.784491837025,0.908434510231,0.815942883492,0.946731686592,0.738192081451,0.849474787712,0.775730609894,0.66695868969,0.712104320526,0.940532803535,0.841034114361,0.83531999588,0.782847821712,0.739909052849,0.830152869225,0.957224905491,0.91231828928,0.905016481876,0.82826846838,0.721975684166,0.737647116184,0.780905485153,0.789011180401,0.73103761673,0.861431539059,0.761474013329,0.732633113861,0.936198949814,0.926521956921,0.844723105431,0.913823127747,0.768986344337,0.988365709782,0.77825909853,0.819806575775,0.877393782139,0.689233899117,0.978717386723,0.713673472404,0.79801928997,0.634753644466,0.883634448051,-3.57627868652e-07,0.737155973911,0.900922656059,0.774554491043,0.924680888653,0.944213032722
horloge,0.830042600632,0.753835141659,0.733335375786,0.709925889969,0.922513008118,0.832557320595,0.773044168949,0.828132927418,0.775370001793,0.909891009331,1.00619375706,0.6549680233,0.685426175594,0.857465982437,0.837282180786,0.793623209,0.664618968964,0.851876974106,0.868147373199,0.799138128757,0.54463160038,0.896639466286,0.739193558693,0.969344496727,0.872006297112,0.451888561249,0.942129015923,0.820855557919,0.934132814407,0.779958367348,0.772159695625,0.844679117203,0.881351649761,0.612528204918,0.788561522961,1.01378059387,0.876427590847,0.637539863586,0.817874908447,0.924249887466,0.817839324474,0.813128590584,0.877900838852,0.90986764431,0.738834142685,0.782693624496,0.81353354454,0.777750790119,0.79631459713,0.73563426733,0.720906257629,0.898976325989,0.723441839218,0.858047485352,0.754406094551,0.76919990778,0.670337319374,0.558218955994,0.749897956848,0.885076463223,0.554391145706,0.829526007175,0.842042148113,0.601137042046,0.860279738903,0.816444158554,0.831600129604,0.787907898426,0.594988882542,0.670017957687,0.770446062088,0.846616148949,0.73223477602,0.856278657913,0.808621704578,0.834139943123,0.869946479797,0.951930820942,0.710093319416,0.775332450867,0.757180571556,0.82494354248,0.720091700554,0.864924073219,0.955079555511,0.803707182407,0.66670191288,0.742555081844,0.671297907829,0.83275437355,0.779573440552,0.798185527325,0.689978063107,0.898332774639,0.675640583038,0.659715890884,0.636085689068,0.881223082542,0.737155973911,0.0,0.77489978075,0.754444897175,0.858137071133,0.91958630085
